date_recorded,lon,lat,easting,northing,enquiry_category,division,client_office,grid_cell,grid_x,grid_y,year,month,dayofweek,hour,is_weekend,is_winter_spring,days_since_apr2016,repeat_within_14d_200m,source_file
2016-04-08 14:36:00,-6.7517664636222,54.545330458628506,280829.511696907,367048.768468759,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (SOUTH),1404_1835,1404,1835,2016,4,4,14,0,1,7.608333333333333,0,pothole_enquiries_2016.csv
2016-04-08 14:53:00,-6.1107223952196525,54.29961316049542,323045.305462533,340626.735518357,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1615_1703,1615,1703,2016,4,4,14,0,1,7.620138888888889,0,pothole_enquiries_2016.csv
2016-04-08 14:54:51,-6.362503400514083,54.87931854456202,305151.54384331,404740.96733271,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1525_2023,1525,2023,2016,4,4,14,0,1,7.621423611111111,0,pothole_enquiries_2016.csv
2016-04-08 15:01:00,-5.998501967185754,54.750856761524524,328920.650996811,391050.126108612,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1644_1955,1644,1955,2016,4,4,15,0,1,7.625694444444444,0,pothole_enquiries_2016.csv
2016-04-08 15:23:00,-7.304463554834382,54.669842638761004,244924.532970731,380414.703628683,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1224_1902,1224,1902,2016,4,4,15,0,1,7.6409722222222225,0,pothole_enquiries_2016.csv
2016-04-08 15:54:00,-6.678443132813159,55.11415150496705,284380.07305446,430453.44767513,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1421_2152,1421,2152,2016,4,4,15,0,1,7.6625,1,pothole_enquiries_2016.csv
2016-04-08 16:33:00,-6.069502941973667,55.18543392670645,323014.351070787,439292.727859545,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1615_2196,1615,2196,2016,4,4,16,0,1,7.689583333333333,0,pothole_enquiries_2016.csv
2016-04-08 16:37:00,-6.0712223705027695,55.18977100385273,322891.493193521,439772.453833073,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1614_2198,1614,2198,2016,4,4,16,0,1,7.692361111111111,1,pothole_enquiries_2016.csv
2016-04-08 16:38:00,-6.0736829974850695,55.19206756638451,322727.736392023,440023.751415706,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1613_2200,1613,2200,2016,4,4,16,0,1,7.6930555555555555,1,pothole_enquiries_2016.csv
2016-04-08 16:40:00,-6.07264065982248,55.19102936159496,322797.303743079,439910.023584194,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1613_2199,1613,2199,2016,4,4,16,0,1,7.694444444444445,0,pothole_enquiries_2016.csv
2016-04-08 17:47:00,-6.203881141481274,54.58804181294094,316161.943114095,372570.23334465,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1580_1862,1580,1862,2016,4,4,17,0,1,7.740972222222222,0,pothole_enquiries_2016.csv
2016-04-08 17:51:00,-6.194834272466866,54.58514292593896,316755.021315881,372262.568708895,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1583_1861,1583,1861,2016,4,4,17,0,1,7.74375,0,pothole_enquiries_2016.csv
2016-04-09 10:44:00,-6.443220384134639,54.4348816685247,301068.07424664,355153.606773092,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1505_1775,1505,1775,2016,4,5,10,1,1,8.447222222222223,0,pothole_enquiries_2016.csv
2016-04-09 12:13:00,-6.366464758452538,54.486844023990436,305914.086640076,361050.009894916,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1529_1805,1529,1805,2016,4,5,12,1,1,8.509027777777778,0,pothole_enquiries_2016.csv
2016-04-09 15:57:00,-6.349039594035416,54.18196603851126,307838.043913878,327143.329639331,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1539_1635,1539,1635,2016,4,5,15,1,1,8.664583333333333,1,pothole_enquiries_2016.csv
2016-04-09 15:58:00,-6.348387314686982,54.18215187699234,307880.143111249,327165.008709549,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1539_1635,1539,1635,2016,4,5,15,1,1,8.665277777777778,0,pothole_enquiries_2016.csv
2016-04-10 10:42:00,-5.915681910022789,54.39906277325534,335413.857635445,352052.393083396,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1677_1760,1677,1760,2016,4,6,10,1,1,9.445833333333333,0,pothole_enquiries_2016.csv
2016-04-10 13:34:00,-6.359040296965102,54.167413513997616,307222.795228684,325508.448913875,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1536_1627,1536,1627,2016,4,6,13,1,1,9.565277777777778,0,pothole_enquiries_2016.csv
2016-04-10 18:27:00,-5.9142182429554735,54.56677193636494,334955.502410862,370720.224936634,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1674_1853,1674,1853,2016,4,6,18,1,1,9.76875,0,pothole_enquiries_2016.csv
2016-04-11 08:06:00,-5.822221275133464,54.4518177477479,341301.080336923,358107.192374506,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1706_1790,1706,1790,2016,4,0,8,0,1,10.3375,0,pothole_enquiries_2016.csv
2016-04-11 08:34:05,-5.945949026939143,54.60942210373638,332764.6875,375406.59375,Complaints,EASTERN DIVISION,BELFAST NORTH,1663_1877,1663,1877,2016,4,0,8,0,1,10.357002314814816,1,pothole_enquiries_2016.csv
2016-04-11 08:53:00,-5.923320892911271,54.756681459810416,333741.511230549,391839.161450123,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1668_1959,1668,1959,2016,4,0,8,0,1,10.370138888888889,0,pothole_enquiries_2016.csv
2016-04-11 09:28:57,-6.384799695756664,54.1987726280059,305460.71708671,328959.89535145,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1527_1644,1527,1644,2016,4,0,9,0,1,10.395104166666666,0,pothole_enquiries_2016.csv
2016-04-11 09:30:00,-7.197669355288685,54.98612177139635,251411.554269947,415696.616136322,Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1257_2078,1257,2078,2016,4,0,9,0,1,10.395833333333334,0,pothole_enquiries_2016.csv
2016-04-11 09:32:00,-7.1895954182878254,54.98893537182506,251924.787597322,416015.796644179,Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1259_2080,1259,2080,2016,4,0,9,0,1,10.397222222222222,0,pothole_enquiries_2016.csv
2016-04-11 09:42:00,-7.462398093557666,54.53820558114111,234846.82684527,365671.53898633,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1174_1828,1174,1828,2016,4,0,9,0,1,10.404166666666667,1,pothole_enquiries_2016.csv
2016-04-11 09:50:00,-7.592850833635398,54.220293818301734,226607.418426153,330226.411054096,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1133_1651,1133,1651,2016,4,0,9,0,1,10.409722222222221,0,pothole_enquiries_2016.csv
2016-04-11 09:51:00,-5.918343522595208,54.68866917750363,334286.553846736,384279.037502239,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1671_1921,1671,1921,2016,4,0,9,0,1,10.410416666666666,0,pothole_enquiries_2016.csv
2016-04-11 09:52:00,-6.121700218050765,54.76701810791356,320940.957078856,392629.502290053,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1604_1963,1604,1963,2016,4,0,9,0,1,10.411111111111111,0,pothole_enquiries_2016.csv
2016-04-11 09:59:00,-7.330856352314728,54.218731122872825,243699.084960769,330182.783920654,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1218_1650,1218,1650,2016,4,0,9,0,1,10.415972222222223,0,pothole_enquiries_2016.csv
2016-04-11 10:32:00,-5.938068652150486,54.55028620894882,333466.919481519,368839.917104013,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1667_1844,1667,1844,2016,4,0,10,0,1,10.438888888888888,0,pothole_enquiries_2016.csv
2016-04-11 10:35:00,-6.69465173650622,54.21498817045319,285206.843494171,330346.569206264,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1426_1651,1426,1651,2016,4,0,10,0,1,10.440972222222221,0,pothole_enquiries_2016.csv
2016-04-11 10:37:00,-6.001813891615404,54.51057518090443,329468.407864502,364301.103356846,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1647_1821,1647,1821,2016,4,0,10,0,1,10.442361111111111,0,pothole_enquiries_2016.csv
2016-04-11 10:37:00,-6.126534424933394,54.57747735069717,321192.948347482,371524.963891667,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1605_1857,1605,1857,2016,4,0,10,0,1,10.442361111111111,1,pothole_enquiries_2016.csv
2016-04-11 10:38:00,-6.6949977413249595,54.22601575340108,285161.58143801,331573.565213606,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1425_1657,1425,1657,2016,4,0,10,0,1,10.443055555555556,0,pothole_enquiries_2016.csv
2016-04-11 10:39:00,-6.126231335340523,54.57739962000334,321212.775536077,371516.834949295,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1606_1857,1606,1857,2016,4,0,10,0,1,10.44375,1,pothole_enquiries_2016.csv
2016-04-11 10:43:00,-6.328699316101027,54.1308175755302,309300.595547244,321481.892543843,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1546_1607,1546,1607,2016,4,0,10,0,1,10.446527777777778,0,pothole_enquiries_2016.csv
2016-04-11 10:50:00,-6.007842443263627,54.05856983156477,330498.966589844,313985.072600903,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1652_1569,1652,1569,2016,4,0,10,0,1,10.45138888888889,0,pothole_enquiries_2016.csv
2016-04-11 11:02:00,-6.3699017094997865,54.482975035716144,305701.342727017,360614.212764092,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1528_1803,1528,1803,2016,4,0,11,0,1,10.459722222222222,1,pothole_enquiries_2016.csv
2016-04-11 11:03:00,-6.372482104974804,54.482039224746956,305536.521432911,360506.182428586,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1527_1802,1527,1802,2016,4,0,11,0,1,10.460416666666667,0,pothole_enquiries_2016.csv
2016-04-11 11:04:00,-6.392560410347801,54.47455956193937,304254.270258155,359643.753929125,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1521_1798,1521,1798,2016,4,0,11,0,1,10.46111111111111,0,pothole_enquiries_2016.csv
2016-04-11 11:09:00,-6.407446890293366,54.48169061711198,303271.337645011,360415.526212016,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1516_1802,1516,1802,2016,4,0,11,0,1,10.464583333333334,0,pothole_enquiries_2016.csv
2016-04-11 11:10:00,-6.078292589064457,54.50914091378782,324519.958099697,364003.443530112,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1622_1820,1622,1820,2016,4,0,11,0,1,10.465277777777779,0,pothole_enquiries_2016.csv
2016-04-11 11:33:00,-6.098937478568255,54.69235196869914,322631.10471729,384358.490602754,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1613_1921,1613,1921,2016,4,0,11,0,1,10.48125,0,pothole_enquiries_2016.csv
2016-04-11 11:42:00,-7.076881598449505,54.66151533481831,259620.006802858,379657.036579346,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1298_1898,1298,1898,2016,4,0,11,0,1,10.4875,0,pothole_enquiries_2016.csv
2016-04-11 12:05:37,-5.917813662670479,54.62970648711049,334515.375,377717.6875,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1672_1888,1672,1888,2016,4,0,12,0,1,10.503900462962964,1,pothole_enquiries_2016.csv
2016-04-11 12:07:00,-6.923909888568789,54.68132402483153,269457.584453364,382002.594262621,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1347_1910,1347,1910,2016,4,0,12,0,1,10.504861111111111,0,pothole_enquiries_2016.csv
2016-04-11 12:44:00,-5.883723612888446,54.469130315915095,337254.634728165,359912.275432946,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1686_1799,1686,1799,2016,4,0,12,0,1,10.530555555555555,0,pothole_enquiries_2016.csv
2016-04-11 12:58:00,-6.2027213261897645,54.73314641703891,315823.422653555,388722.743345217,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1579_1943,1579,1943,2016,4,0,12,0,1,10.540277777777778,0,pothole_enquiries_2016.csv
2016-04-11 13:05:00,-5.618155248329767,54.357352485981124,354890.24025962,348023.306370278,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1774_1740,1774,1740,2016,4,0,13,0,1,10.54513888888889,0,pothole_enquiries_2016.csv
2016-04-11 13:20:00,-6.381955083029341,54.98897179847328,303620.877094732,416917.576668984,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1518_2084,1518,2084,2016,4,0,13,0,1,10.555555555555555,1,pothole_enquiries_2016.csv
2016-04-11 13:29:00,-7.296953460275805,54.518666690935255,245577.48287462,363591.04306133,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1227_1817,1227,1817,2016,4,0,13,0,1,10.561805555555555,0,pothole_enquiries_2016.csv
2016-04-11 13:44:00,-6.432065514355629,54.716479422825884,301092.563562718,386513.182557573,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1505_1932,1505,1932,2016,4,0,13,0,1,10.572222222222223,0,pothole_enquiries_2016.csv
2016-04-11 13:51:00,-6.382696550146759,54.98900137447478,303573.343165813,416919.770849467,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1517_2084,1517,2084,2016,4,0,13,0,1,10.577083333333333,1,pothole_enquiries_2016.csv
2016-04-11 14:15:00,-6.322716875226923,54.35870823231757,309088.764436258,346855.020447058,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1545_1734,1545,1734,2016,4,0,14,0,1,10.59375,0,pothole_enquiries_2016.csv
2016-04-11 14:33:00,-6.025559910962147,54.57576084195809,327726.84133625,371512.66715818,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1638_1857,1638,1857,2016,4,0,14,0,1,10.60625,1,pothole_enquiries_2016.csv
2016-04-11 14:38:00,-6.593122615771841,54.58041369523697,291017.564900398,371147.680665039,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1455_1855,1455,1855,2016,4,0,14,0,1,10.609722222222222,0,pothole_enquiries_2016.csv
2016-04-11 14:39:24,-6.352926748525195,54.114787047539636,307758.5788107,319660.56493503,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1538_1598,1538,1598,2016,4,0,14,0,1,10.610694444444444,0,pothole_enquiries_2016.csv
2016-04-11 14:41:00,-6.553380548911588,54.619033856003036,293498.612282284,375498.598422056,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1467_1877,1467,1877,2016,4,0,14,0,1,10.611805555555556,0,pothole_enquiries_2016.csv
2016-04-11 14:42:00,-6.55701639352504,54.62010844462762,293261.299267947,375613.37881942,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1466_1878,1466,1878,2016,4,0,14,0,1,10.6125,0,pothole_enquiries_2016.csv
2016-04-11 14:45:00,-6.225383526115636,54.48120406953314,315072.157983773,360643.720340692,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1575_1803,1575,1803,2016,4,0,14,0,1,10.614583333333334,1,pothole_enquiries_2016.csv
2016-04-11 14:56:00,-7.462262398908211,54.5381873717356,234855.625644566,365669.579146311,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1174_1828,1174,1828,2016,4,0,14,0,1,10.622222222222222,0,pothole_enquiries_2016.csv
2016-04-11 15:01:00,-6.452644924488455,54.81788548184497,299517.334197139,397771.208732847,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1497_1988,1497,1988,2016,4,0,15,0,1,10.625694444444445,0,pothole_enquiries_2016.csv
2016-04-11 15:02:00,-5.895615585566836,54.349158208005704,336882.784769004,346537.176047276,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1684_1732,1684,1732,2016,4,0,15,0,1,10.626388888888888,1,pothole_enquiries_2016.csv
2016-04-11 15:11:00,-6.229800591139868,54.77435269263654,313963.459306117,393264.858303488,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1569_1966,1569,1966,2016,4,0,15,0,1,10.63263888888889,0,pothole_enquiries_2016.csv
2016-04-11 15:11:00,-6.362255025393999,54.344485894267876,306555.401402851,345211.606071404,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1532_1726,1532,1726,2016,4,0,15,0,1,10.63263888888889,0,pothole_enquiries_2016.csv
2016-04-11 15:23:00,-7.482402387696291,54.30246643720204,233744.927207018,339420.447448572,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1168_1697,1168,1697,2016,4,0,15,0,1,10.640972222222222,0,pothole_enquiries_2016.csv
2016-04-11 15:24:00,-5.949306915740699,54.57110001143137,332672.25173861,371135.140393937,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1663_1855,1663,1855,2016,4,0,15,0,1,10.641666666666667,0,pothole_enquiries_2016.csv
2016-04-11 16:19:00,-6.439850098574825,54.79194530341585,300404.041664356,394902.043811879,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1502_1974,1502,1974,2016,4,0,16,0,1,10.67986111111111,0,pothole_enquiries_2016.csv
2016-04-11 17:18:01,-6.345866767086282,54.16961963451811,308077.35853866,325774.05093491,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1540_1628,1540,1628,2016,4,0,17,0,1,10.720844907407407,1,pothole_enquiries_2016.csv
2016-04-11 17:23:35,-6.60395516781405,54.087587750042,291403.52605906,316279.92205082,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1457_1581,1457,1581,2016,4,0,17,0,1,10.724710648148148,0,pothole_enquiries_2016.csv
2016-04-11 17:41:25,-6.581778559997632,54.18828691135762,292629.69572151,327516.69994779,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1463_1637,1463,1637,2016,4,0,17,0,1,10.737094907407407,0,pothole_enquiries_2016.csv
2016-04-11 19:02:00,-7.421551704396502,54.89967988291939,237158.88549826,405931.99212262,Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1185_2029,1185,2029,2016,4,0,19,0,1,10.793055555555556,0,pothole_enquiries_2016.csv
2016-04-11 20:20:00,-5.92050276823288,54.629657302981734,334341.900554455,377707.068156709,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1671_1888,1671,1888,2016,4,0,20,0,1,10.847222222222221,1,pothole_enquiries_2016.csv
2016-04-11 20:55:00,-6.007598968228838,54.06138456407073,330506.083321902,314298.770837457,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1652_1571,1652,1571,2016,4,0,20,0,1,10.871527777777779,0,pothole_enquiries_2016.csv
2016-04-12 07:46:00,-5.971513425812119,54.55776342260207,331279.136617216,369609.146698789,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1656_1848,1656,1848,2016,4,1,7,0,1,11.323611111111111,0,pothole_enquiries_2016.csv
2016-04-12 07:49:00,-7.195651811877737,54.476400598346736,252191.412176695,358956.518315373,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1260_1794,1260,1794,2016,4,1,7,0,1,11.325694444444444,0,pothole_enquiries_2016.csv
2016-04-12 08:40:00,-5.871465917665893,54.59541288211537,337623.719720235,373990.706030835,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1688_1869,1688,1869,2016,4,1,8,0,1,11.36111111111111,0,pothole_enquiries_2016.csv
2016-04-12 08:41:00,-5.978883723760504,54.74851955808137,330191.153778133,390826.224932671,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1650_1954,1650,1954,2016,4,1,8,0,1,11.361805555555556,0,pothole_enquiries_2016.csv
2016-04-12 09:03:00,-5.899616573008246,54.77543749287625,335204.784724991,393972.126174999,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1676_1969,1676,1969,2016,4,1,9,0,1,11.377083333333333,0,pothole_enquiries_2016.csv
2016-04-12 09:11:00,-6.039691914623862,54.76468768758723,326225.822581244,392514.610210336,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1631_1962,1631,1962,2016,4,1,9,0,1,11.38263888888889,1,pothole_enquiries_2016.csv
2016-04-12 09:21:00,-6.00248645947034,54.06743028182926,330821.791728939,314981.034813295,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1654_1574,1654,1574,2016,4,1,9,0,1,11.389583333333333,0,pothole_enquiries_2016.csv
2016-04-12 09:26:00,-5.928206629092257,54.55268934414,334097.073589424,369126.136160081,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1670_1845,1670,1845,2016,4,1,9,0,1,11.393055555555556,0,pothole_enquiries_2016.csv
2016-04-12 09:56:00,-6.254210218285114,54.54310886150268,313032.882511267,367487.084977045,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1565_1837,1565,1837,2016,4,1,9,0,1,11.41388888888889,0,pothole_enquiries_2016.csv
2016-04-12 09:56:00,-6.064149699577047,54.51121932620223,325429.531384088,364259.885645008,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1627_1821,1627,1821,2016,4,1,9,0,1,11.41388888888889,0,pothole_enquiries_2016.csv
2016-04-12 10:10:00,-6.677896648240841,54.57428447260856,285549.209959581,370359.012049875,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1427_1851,1427,1851,2016,4,1,10,0,1,11.42361111111111,0,pothole_enquiries_2016.csv
2016-04-12 10:14:00,-7.7748858682578845,54.38865392514279,214673.182141956,348914.089290094,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1073_1744,1073,1744,2016,4,1,10,0,1,11.426388888888889,0,pothole_enquiries_2016.csv
2016-04-12 10:26:06,-7.244171687193684,54.206972119161414,249367.734375,328930.96875,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1246_1644,1246,1644,2016,4,1,10,0,1,11.434791666666667,0,pothole_enquiries_2016.csv
2016-04-12 10:28:00,-6.064878842915512,54.43371538591715,325619.547735622,355632.619854651,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1628_1778,1628,1778,2016,4,1,10,0,1,11.436111111111112,0,pothole_enquiries_2016.csv
