"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",14/12/2017 14:59:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311363.28545425,329572.91668783,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/12/2017 15:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302261.90763907,363023.83993734,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 15:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311366.6588985,329666.7116671,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 15:02:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",276310.0247227,348757.19802515,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 15:07:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311332.65987216,329503.19884007,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/12/2017 15:26:00,"EASTERN DIVISION","BELFAST NORTH",333760.04939604,373649.27151948,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",14/12/2017 15:30:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",300796.08319574,390689.19618362,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 15:40:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330305.10875458,393766.65028363,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 15:42:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330024.78215226,393805.94098721,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/12/2017 15:54:00,"WESTERN DIVISION","MID ULSTER (NORTH)",293213.50599018,379309.29631276,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 16:07:53,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320562.34375,372896,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/12/2017 16:34:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",305285.01464736,436907.36880874,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/12/2017 16:47:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326251.05421852,359511.6055372,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 16:53:00,"NORTHERN DIVISION","MID & EAST ANTRIM",332729.10199172,404817.23545847,"New Enquiries"
"Pothole","Call Centre Public Enquiry",14/12/2017 17:48:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",289883.6928922,358526.11023621,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 18:11:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",243397.79275851,371661.14437221,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 19:35:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",322094.64718987,379623.18729851,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 20:44:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",303073.37694725,387284.54409033,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 20:44:00,"EASTERN DIVISION","BELFAST NORTH",334142.3281581,378520.28739089,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 22:55:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331321.45684397,383818.35744955,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 23:29:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",305286.73567382,436907.2443183,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 23:37:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331316.91051777,383900.54956185,"Completed Enquiries"
"Pothole","Public Enquiry",14/12/2017 23:49:00,"NORTHERN DIVISION","MID & EAST ANTRIM",341031.00781053,388612.09362033,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 06:50:00,"NORTHERN DIVISION","MID & EAST ANTRIM",306552.16129032,401873.08337566,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:20:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296001.11644867,360880.92669968,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:22:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296303.73894658,361127.42475695,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:23:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296091.77975972,360956.68510279,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:24:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296085.99661742,360956.70838751,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:24:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296079.34074524,360946.8624269,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:25:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296066.96880326,360937.65160118,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:27:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296053.11545751,360923.64519296,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:28:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296044.13337253,360920.75781012,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:29:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296021.5193762,360900.78188888,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:29:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",295997.6860551,360879.00596222,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:32:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",295789.97012752,360705.2745921,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:32:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",295807.70161257,360719.81731092,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 08:33:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",295901.01703257,360797.83092013,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:23:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310833.67202419,358622.75360002,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:29:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325253.03040597,364585.95751841,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:29:00,"EASTERN DIVISION","BELFAST SOUTH",334978.38454618,374416.22592285,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:30:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",259087.04343408,404690.15891965,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 09:33:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286472.27619381,352007.44675514,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 09:35:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285699.74392511,350397.63244009,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 09:38:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284648.41994745,348025.24123697,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 09:40:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311693.02910618,402014.64329475,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:41:00,"NORTHERN DIVISION","MID & EAST ANTRIM",301219.44400346,398592.73939547,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:45:00,"EASTERN DIVISION","BELFAST NORTH",328278.99428499,372105.94011936,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 09:49:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",298716.12619592,436926.34489035,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 10:11:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285727.50258233,346204.10896621,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 10:24:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332325.30094827,383827.96875794,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 10:26:00,"NORTHERN DIVISION","MID & EAST ANTRIM",297974.23749047,404896.77012954,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 10:41:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243354.83366141,419962.72544661,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 10:47:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243528.53851283,419198.90013546,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 10:55:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",304371.9060198,425570.33100497,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 10:57:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",293903.19683981,355000.15333163,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 11:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",335162.60071638,363888.91599754,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 11:27:21,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",337653.89257545,352666.63630937,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 11:29:00,"WESTERN DIVISION","MID ULSTER (NORTH)",293487.26604436,409602.48059012,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 11:31:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",296337.86555965,430921.8975108,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 11:32:00,"WESTERN DIVISION","MID ULSTER (NORTH)",293242.15114442,410836.78482656,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 11:35:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",279138.90054822,362452.77115612,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 11:38:11,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",344614.69712205,349606.59164761,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 11:37:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",284303.37910635,355866.6173588,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 11:42:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",344611.13526234,349591.31696616,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 11:54:47,"SOUTHERN DIVISION","ARDS & NORTH DOWN",345302.170974075,368927.87366649,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 11:58:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",306853.08755594,388267.4687367,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 11:58:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331627.27044704,354861.55088476,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 12:08:00,"NORTHERN DIVISION","MID & EAST ANTRIM",305395.82087075,399229.70627419,"New Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:10:00,"WESTERN DIVISION","MID ULSTER (NORTH)",286083.89505546,407552.99571372,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:13:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",257115.07900474,349040.69528405,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 12:15:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326489.31336255,359486.47052537,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:16:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313166.23895098,369586.5357294,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 12:19:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324317.35944471,356526.63307948,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:29:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",323093.00189092,366570.20266417,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 12:31:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",226347.7857351,352359.93499954,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:37:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",326638.48006096,392807.29019556,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 12:46:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",234571.875,338460.84375,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:44:00,"WESTERN DIVISION","MID ULSTER (NORTH)",284183.03539073,400506.92506985,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",256438.93857099,384012.59780855,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 12:50:24,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",233784.0187149,339470.6291557,"New Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 12:54:00,"EASTERN DIVISION","BELFAST NORTH",334156.29590659,377312.48748646,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 13:03:00,"EASTERN DIVISION","BELFAST NORTH",334156.89174286,377327.17711244,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 13:04:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334432.13607018,382290.48384978,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 13:51:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331329.92335534,383740.92386334,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 14:04:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349880.27734318,374507.54128031,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 14:16:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286373.39395478,331903.51011768,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 14:27:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330364.23001862,382419.50170393,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 14:28:00,"WESTERN DIVISION","MID ULSTER (NORTH)",293590.03854458,373740.08616967,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:16:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289921.19521554,407912.52614887,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:19:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289770.26730443,409325.90420546,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:24:00,"NORTHERN DIVISION","MID & EAST ANTRIM",301718.01987775,398198.76767244,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:30:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347307.06485229,360340.0150091,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 15:32:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",235166.20453391,339992.92642451,"New Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:33:00,"WESTERN DIVISION","MID ULSTER (NORTH)",295436.70780255,406170.84323139,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 15:34:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",328298.2892219,389242.76030818,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:38:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330367.55259927,382414.72957412,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:44:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",309081.17683727,324611.85551604,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 15:52:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",303875.40101389,431258.58724386,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 15:52:00,"EASTERN DIVISION","BELFAST SOUTH",335080.54981586,373988.11359116,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 16:32:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315439.47971171,373196.02799294,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 16:34:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315779.536121,372817.80536149,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 16:35:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316740.04168784,372258.67351402,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 16:36:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315661.86244815,372871.78046935,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 16:37:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",317217.73956481,386776.02781305,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 16:38:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320682.53967701,368034.19527332,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 16:53:00,"EASTERN DIVISION","BELFAST NORTH",327494.20547582,372297.82956566,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 17:17:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340324.64376288,349851.89531557,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 17:36:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",279309.61197189,362316.82332144,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 17:54:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",292368.81938446,328606.99636991,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 17:56:00,"EASTERN DIVISION","BELFAST NORTH",328696.59153543,372309.92358818,"New Enquiries"
"Pothole","Public Enquiry",15/12/2017 18:12:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331258.82388764,385766.3489173,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 18:28:00,"EASTERN DIVISION","BELFAST NORTH",327500.13003449,372294.50130874,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 20:13:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313121.60592879,368533.3298514,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 20:14:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",221180.16503683,343648.3496846,"New Enquiries"
"Pothole","Public Enquiry",15/12/2017 20:19:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330957.30797563,393693.55899163,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 21:27:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334416.71491955,382283.40467906,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/12/2017 21:32:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315666.90228311,372868.03209492,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 21:52:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294430.6789328,379671.80490646,"Completed Enquiries"
"Pothole","Public Enquiry",15/12/2017 23:21:00,"NORTHERN DIVISION","MID & EAST ANTRIM",337373.26392774,390256.25781049,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 01:38:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",260834.64453823,364948.23233106,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 01:40:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",261553.65118458,364479.52201864,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 08:45:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311322.34110154,405308.72440944,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 09:03:00,"EASTERN DIVISION","BELFAST NORTH",327498.15443495,372297.21536334,"New Enquiries"
"Pothole","Public Enquiry",16/12/2017 09:23:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311166.36891458,402844.05958429,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 09:27:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311288.60665907,405197.996063,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 09:32:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",344575.82418933,349279.20491491,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 09:50:00,"NORTHERN DIVISION","MID & EAST ANTRIM",313975.98495049,406189.32564984,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 10:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",239730.47844172,329843.06677038,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 12:11:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",260757.67945137,405698.37018458,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 12:13:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",256395.94833208,406644.11858647,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 13:42:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",234663.40028357,329606.41961942,"New Enquiries"
"Pothole","Public Enquiry",16/12/2017 14:33:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",356057.78369741,375664.6161629,"Completed Enquiries"
"Pothole","Public Enquiry",16/12/2017 14:41:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",241955.23309837,419601.76437219,"Completed Enquiries"
