"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",21/03/2017 10:53:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",202871.91738253,358188.65661348,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 10:55:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",202995.94106807,358233.83430802,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 11:21:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",342479.41948184,379504.06322496,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 11:32:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348640.22636736,374298.29559308,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 11:50:05,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336102.26617843,370167.8191093,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 11:58:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",335689.2930954,370297.25505884,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 12:15:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",311557.85915672,342562.27137837,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 12:23:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",345313.09639319,366952.76543051,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 12:52:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326173.49944967,351968.48543728,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 12:58:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331060.29724409,382279.67574715,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 13:08:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",246932.63325501,366411.89185927,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 13:10:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",347225.17598001,352264.28981457,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 13:14:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",347262.61459654,351731.25255057,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 13:17:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",212399.89260012,351701.06786047,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 13:17:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290446.97200704,382965.94014063,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 14:05:48,"WESTERN DIVISION","LONDONDERRY & STRABANE",248822.44644825,392559.6835577,"New Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 13:58:00,"EASTERN DIVISION","BELFAST NORTH",329689.708926,371235.64317162,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 14:06:00,"EASTERN DIVISION","BELFAST NORTH",329709.65193464,371192.1852722,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 14:31:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336454.25531284,370275.9175345,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 14:58:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",289092.75898527,313233.13887478,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 16:06:00,"EASTERN DIVISION","BELFAST SOUTH",332749.15455317,368307.45506973,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 16:14:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",319173.40467568,362270.02762253,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 16:15:00,"WESTERN DIVISION","MID ULSTER (NORTH)",273750.69541106,373909.22798662,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 16:40:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",270473.85764885,358292.6832682,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 16:56:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347192.40803064,378811.94824739,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 17:05:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",284003.9497744,436653.79012957,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 19:40:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",280447.58716452,362425.3027051,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 21:16:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",288050.74608417,423111.14654771,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 21:59:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330877.09890242,383495.91065749,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 22:15:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331458.66562952,365257.38760475,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 09:08:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242196.04881043,419281.16427483,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 09:30:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",251515.40975573,364576.34038184,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 10:09:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331536.462323764,383040.85504894,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 10:14:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",284057.67003218,436667.52018774,"Completed Enquiries"
"Pothole","Complaints",22/03/2017 10:33:52,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321174.71903003,372123.20226565,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 10:31:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",290500.33694222,436144.16038013,"New Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 10:40:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306009.75980018,327843.31462196,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 10:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",252869.54365633,335073.1532893,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 11:18:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",304686.87226946,336381.49229533,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 11:35:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340457.90991448,359021.5188807,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 11:45:00,"NORTHERN DIVISION","MID & EAST ANTRIM",307887.5530861,402536.22305478,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 11:46:00,"NORTHERN DIVISION","MID & EAST ANTRIM",307749.63874776,403736.44160103,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 12:06:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",314599.74140632,360360.85404497,"Completed Enquiries"
"Pothole","Correspondence",22/03/2017 12:12:05,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331534.42552245,383041.22820132,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 12:10:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",314010.44699857,359692.8790111,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 12:18:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313113.00584195,368548.68135634,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 12:22:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313180.01170512,368388.14509776,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 12:36:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",248572.36522096,412575.45590972,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 12:39:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",339667.96910719,378984.41711116,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 12:48:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",252188.3108543,423584.72241979,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 13:16:00,"EASTERN DIVISION","BELFAST SOUTH",337118.2167471,373254.42299551,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 13:19:00,"EASTERN DIVISION","BELFAST NORTH",333864.42080122,373951.9231084,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 13:40:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",327737.76217879,367068.33970844,"Completed Enquiries"
"Pothole","Correspondence",22/03/2017 13:59:24,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",300617.125,347621.375,"Completed Enquiries"
"Pothole","Correspondence",22/03/2017 14:48:40,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296070.96875,355694.5625,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/03/2017 14:23:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",250277.85111335,421223.73342647,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 15:46:27,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307003.65152956,352975.35331234,"Completed Enquiries"
"Pothole","Complaints",22/03/2017 17:18:27,"WESTERN DIVISION","MID ULSTER (NORTH)",290445.62349783,382969.47421782,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 18:50:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306344.46031243,328101.76426636,"Completed Enquiries"
"Pothole","Public Enquiry",22/03/2017 18:52:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306510.02366442,327855.66820126,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 08:31:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",301277.1544083,419882.3720566,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 09:27:00,"EASTERN DIVISION","BELFAST NORTH",327001.39687579,369816.38906528,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",23/03/2017 09:33:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",317686.09863686,333170.92177841,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 09:44:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292853.73627339,409713.14058928,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 10:04:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",360112.89359496,375231.05590128,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:07:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",308990.06742651,324236.98778682,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 10:07:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",357910.12925448,373818.2789772,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:07:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",259450.80762107,402299.82540109,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:08:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",310690.44207721,320950.1947549,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 10:09:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",355650.73699303,375617.19978197,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:09:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311010.88620765,320366.19202441,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:28:02,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",256539.61452745,373031.10047777,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:21:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330310.83293698,357991.53795491,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:27:00,"NORTHERN DIVISION","MID & EAST ANTRIM",326830.26274238,396442.38688511,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:29:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329042.51456272,390906.33336511,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 10:29:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302314.61356903,356149.64558701,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 10:38:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",300606.51053042,347849.95886249,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 11:16:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",351585.05885694,357536.6565158,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 11:30:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",351148.23169079,362152.38445093,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 11:31:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349476.12782574,363580.37662983,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 12:00:00,"NORTHERN DIVISION","MID & EAST ANTRIM",315255.95775123,394652.76128184,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 12:13:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",310188.73288671,441107.85079586,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 12:13:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",251848.34642492,368358.64974388,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 12:44:00,"EASTERN DIVISION","BELFAST NORTH",333863.16476166,373952.85111337,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 12:53:31,"EASTERN DIVISION","BELFAST SOUTH",334911.54554881,371183.28812221,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 13:07:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",219593.08834984,333518.32901532,"New Enquiries"
"Pothole","Correspondence",23/03/2017 14:29:21,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350993.59375,379870,"Enquiries In Progress"
"Pothole","Public Enquiry",23/03/2017 14:41:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",200952.18332468,361023.1704713,"New Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 14:54:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",263030.6264605,382436.6248624,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 14:57:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333495.76983319,384173.46570993,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 14:58:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",310700.71828163,375938.57009353,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 14:58:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",335650.62882061,352415.89674878,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 15:12:00,"EASTERN DIVISION","BELFAST SOUTH",336485.44056388,371084.78033189,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 15:36:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",210100.98120394,354417.89429344,"New Enquiries"
"Pothole","Call Centre Public Enquiry",23/03/2017 16:13:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",321629.24678065,333136.44272742,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 17:46:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",277367.12621974,341969.98298197,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 17:47:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",277369.55708397,342178.87194142,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 17:48:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",277187.77143394,342025.38022818,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 17:56:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",343101.46826051,363827.56368004,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 18:15:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",273138.92197532,366879.68052628,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2017 18:32:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",295778.55009916,321370.97900393,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 01:19:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",311113.26700742,343931.90665806,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 01:21:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310641.52872865,344837.99392471,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 08:41:00,"EASTERN DIVISION","BELFAST SOUTH",333452.91478106,372658.11225057,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 09:21:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285406.23260095,350762.27679704,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 09:36:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",324593.23098963,382334.00638969,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 09:48:00,"EASTERN DIVISION","BELFAST SOUTH",331814.36811023,371940.44806747,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 09:49:00,"NORTHERN DIVISION","MID & EAST ANTRIM",309022.59988569,397428.77626788,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 10:20:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286702.43366358,351047.34048765,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 11:10:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",302347.23468587,329242.67805434,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 11:42:16,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 11:48:00,"EASTERN DIVISION","BELFAST NORTH",333867.27374872,373942.40137501,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 12:09:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",303328.9223182,388236.01603378,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 12:17:00,"NORTHERN DIVISION","MID & EAST ANTRIM",306939.88427949,403140.4254775,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 12:22:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",219248.3417718,335536.94868133,"New Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 12:41:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",242268.9699856,358005.45961392,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 12:47:00,"EASTERN DIVISION","BELFAST SOUTH",337436.26238252,374567.36197189,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 12:58:00,"EASTERN DIVISION","BELFAST SOUTH",332218.03124206,371697.19843789,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 13:12:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",300597.23225171,347882.39810345,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 13:34:00,"NORTHERN DIVISION","MID & EAST ANTRIM",302518.10410846,405879.21577343,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 13:48:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331857.02540004,382439.55054605,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 13:58:00,"NORTHERN DIVISION","MID & EAST ANTRIM",338859.97607101,387199.8117168,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 14:02:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331892.99462365,383479.94801456,"Completed Enquiries"
"Pothole","Correspondence",24/03/2017 14:35:55,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",342285.73960717,356733.82854964,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 14:04:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330063.07968208,361770.84219159,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 14:34:19,"WESTERN DIVISION","MID ULSTER (NORTH)",275620.66676544,371217.5745915,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 15:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",236297.34171535,334314.15915248,"Completed Enquiries"
"Pothole","Correspondence",24/03/2017 16:20:58,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350867.71875,379295.9375,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/03/2017 16:24:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",281451.58045464,433288.6595123,"Completed Enquiries"
"Pothole","Correspondence",24/03/2017 16:26:56,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349970.125,378008.4375,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",24/03/2017 16:39:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",344684.54237574,356160.83007366,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2017 19:51:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",324354.45232202,388030.70365547,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",25/03/2017 17:34:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242352.11117813,419738.6776257,"Completed Enquiries"
"Pothole","Public Enquiry",25/03/2017 20:58:00,"EASTERN DIVISION","BELFAST SOUTH",335034.17625518,373955.39492844,"Completed Enquiries"
