scenario,policy,frequency_days,capacity_rate,spot_radius_m,use_sections,selected_sections,section_treatment_cost,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,event_reduction_pct,expected_spot_interventions,used_capacity,expected_spot_intervention_rate,expected_prevented_by_spot
authority_low_cost_spot,risk,28,0.35,200.0,True,2971,1197770.0,7665608.000000001,6497298.380853554,1168309.6191464467,0.15240925692344906,31287.397922205913,0.366138615838616,14277.235370496375,14808,0.2892470699047078,622.2020777941045
authority_good_ops,fifo,1,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,1,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,1,0.0,100.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,1,0.05,100.0,False,0,0.0,7665608.000000001,7815269.635697409,-149661.63569740765,-0.01952377889626076,49131.80705536,0.0046230337244733116,2468.0,2468,0.05,228.19294463999935
authority_good_ops,risk,1,0.05,100.0,False,0,0.0,7665608.000000001,7807725.98319927,-142117.9831992695,-0.018539688332519677,49126.48499835073,0.0047308549766869904,2378.4381727386904,2468,0.04818553834559745,233.51500164926986
authority_good_ops,risk,1,0.05,100.0,True,2971,1197770.0,7665608.000000001,6322246.876217947,1343361.1237820536,0.1752452152239005,31828.658255414986,0.3551730499308147,2419.8166553600036,2468,0.04902383823662892,80.94174458502437
authority_good_ops,fifo,1,0.1,100.0,False,0,0.0,7665608.000000001,7954818.550831854,-289210.5508318534,-0.037728325115483775,48842.31005043048,0.010488045979933507,4928.1039999999975,4936,0.09984003241491081,517.6899495695245
authority_good_ops,risk,1,0.1,100.0,False,0,0.0,7665608.000000001,7946711.00167586,-281103.0016758591,-0.03667067265582313,48899.92904254064,0.009320724421785992,4700.6936182573045,4936,0.09523285288203616,460.07095745936533
authority_good_ops,risk,1,0.1,100.0,True,2971,1197770.0,7665608.000000001,6490480.967796824,1175127.032203177,0.1532986075211747,31748.03553538199,0.3568064113577393,4829.880655359997,4936,0.09785009431442458,161.5644646180091
authority_good_ops,fifo,1,0.2,100.0,False,0,0.0,7665608.000000001,8242858.23290976,-577250.2329097595,-0.07530390712775287,48356.89871215557,0.02032214926751278,9773.758172159978,9861,0.19800968744246308,1003.101287844455
authority_good_ops,risk,1,0.2,100.0,False,0,0.0,7665608.000000001,8232976.192013802,-567368.1920138011,-0.07401476725835719,48507.9400391784,0.017262154797844403,9329.241385725205,9861,0.18900407993770674,852.059960821616
authority_good_ops,risk,1,0.2,100.0,True,2971,1197770.0,7665608.000000001,6828609.537298368,836998.4627016326,0.1091887900740075,31616.508090389994,0.3594710678608186,9610.611078143938,9858,0.1947044383740668,293.09190961001
authority_good_ops,fifo,1,0.35,100.0,False,0,0.0,7665608.000000001,8738568.455310715,-1072960.4553107144,-0.13997069186302175,48112.33587691142,0.025276825832426658,16889.635915018167,17209,0.34217252664137293,1247.6641230885693
authority_good_ops,risk,1,0.35,100.0,False,0,0.0,7665608.000000001,8681932.958005961,-1016324.9580059601,-0.13258243286194127,48032.61495094716,0.02689191752538173,16299.571414984615,17209,0.3302182215353447,1327.3850490528366
authority_good_ops,risk,1,0.35,100.0,True,2971,1197770.0,7665608.000000001,7207763.841270993,457844.15872900747,0.05972705083915163,31499.672988591596,0.36183806749206654,14907.928348569492,15294,0.3020244803194792,409.9270114084144
authority_good_ops,fifo,7,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,7,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,7,0.0,100.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,7,0.05,100.0,False,0,0.0,7665608.000000001,7809716.85807872,-144108.85807871912,-0.018799403527902693,49140.4820224,0.004447284797406816,2376.0,2376,0.04813614262560778,219.51797759999909
authority_good_ops,risk,7,0.05,100.0,False,0,0.0,7665608.000000001,7807661.830209718,-142053.83020971715,-0.018531319395632694,49163.361985831405,0.003983752312978018,2301.2228508013422,2376,0.04662120848463011,196.63801416858914
authority_good_ops,risk,7,0.05,100.0,True,2971,1197770.0,7665608.000000001,6321231.015979099,1344376.9840209018,0.17537773703284876,31858.284915254982,0.3545728339697127,2344.924915200002,2376,0.047506582560778,51.31508474502449
authority_good_ops,fifo,7,0.1,100.0,False,0,0.0,7665608.000000001,7955142.168795379,-289534.16879537795,-0.03777054198380323,48933.25414549503,0.008645580520765127,4744.1039999999975,4752,0.09611231766612637,426.74585450496556
authority_good_ops,risk,7,0.1,100.0,False,0,0.0,7665608.000000001,7954403.864420806,-288795.8644208051,-0.037674228113517554,48997.94170881246,0.007335054521627613,4600.3135605630705,4752,0.09319922124317404,362.05829118754474
authority_good_ops,risk,7,0.1,100.0,True,2971,1197770.0,7665608.000000001,6488403.605579865,1177204.3944201358,0.15356960523159227,31803.803932182,0.3556765816008509,4686.704732159999,4752,0.09494944757212316,105.79606781800946
authority_good_ops,fifo,7,0.2,100.0,False,0,0.0,7665608.000000001,8233032.350988724,-567424.3509887233,-0.07402209335368092,48473.64141010125,0.017957021675420407,9401.011199999979,9480,0.1904580875202589,886.3585898987748
authority_good_ops,risk,7,0.2,100.0,False,0,0.0,7665608.000000001,8243445.735581951,-577837.7355819503,-0.07538054849425514,48668.487508283295,0.014009572360549128,9136.395007274017,9480,0.1850971435833472,691.5124917167284
authority_good_ops,risk,7,0.2,100.0,True,2971,1197770.0,7665608.000000001,6815332.45781331,850275.5421866905,0.11092082222136723,31678.31868786348,0.3582188272312909,9305.594207841448,9480,0.18852500421072627,231.28131213652406
authority_good_ops,fifo,7,0.35,100.0,False,0,0.0,7665608.000000001,8707657.530681994,-1042049.5306819929,-0.1359382753047107,48176.12771326769,0.02398444665178907,16345.398624153524,16608,0.3311466495979239,1183.8722867323168
authority_good_ops,risk,7,0.35,100.0,False,0,0.0,7665608.000000001,8694487.097117765,-1028879.097117764,-0.13422015541595184,48282.141368534656,0.02183668216096726,15950.273901124247,16608,0.3231416916759369,1077.85863146536
authority_good_ops,risk,7,0.35,100.0,True,2971,1197770.0,7665608.000000001,7215690.190953655,449917.80904634576,0.058693036357500374,31595.317438993086,0.35990037603336533,14815.565235707012,15106,0.3001532665256688,314.28256100692624
authority_good_ops,fifo,14,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,14,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,14,0.0,100.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,14,0.05,100.0,False,0,0.0,7665608.000000001,7797081.3421760015,-131473.3421760006,-0.017151065143952128,49105.481920000006,0.005156363047001507,2280.0,2280,0.046191247974068074,254.51807999999932
authority_good_ops,risk,14,0.05,100.0,False,0,0.0,7665608.000000001,7801798.598241325,-136190.5982413236,-0.017766444389189166,49170.54995098308,0.0038381290319473866,2208.1625447153697,2280,0.044735870030700356,189.45004901692494
authority_good_ops,risk,14,0.05,100.0,True,2971,1197770.0,7665608.000000001,6312572.235979099,1353035.764020902,0.17650729909759302,31851.68491525498,0.3547065454770061,2243.1409152000015,2280,0.04544450800648301,57.915084745024494
authority_good_ops,fifo,14,0.1,100.0,False,0,0.0,7665608.000000001,7947205.768425729,-281597.7684257282,-0.03673521636192826,48974.294709760004,0.007814126625607688,4553.303999999998,4560,0.09224683954619121,385.70529024000416
authority_good_ops,risk,14,0.1,100.0,False,0,0.0,7665608.000000001,7944877.305053921,-279269.3050539205,-0.03643146180367173,49025.636835387326,0.006773970109657094,4415.945393576926,4560,0.08946404768186642,334.3631646126744
authority_good_ops,risk,14,0.1,100.0,True,2971,1197770.0,7665608.000000001,6472384.715397464,1193223.2846025368,0.15565931425172494,31795.884124181994,0.3558370315198137,4489.51881216,4560,0.0909545950599676,113.71587581800938
authority_good_ops,fifo,14,0.2,100.0,False,0,0.0,7665608.000000001,8201370.969496053,-535762.9694960518,-0.06989177759886127,48441.405341249534,0.01861010248684088,9045.60959999998,9120,0.18325789303079376,918.5946587504893
authority_good_ops,risk,14,0.2,100.0,False,0,0.0,7665608.000000001,8226763.615529065,-561155.6155290641,-0.07320431928283627,48721.232010962,0.012941004640154017,8804.750456355494,9120,0.17837825073653757,638.7679890380206
authority_good_ops,risk,14,0.2,100.0,True,2971,1197770.0,7665608.000000001,6792770.013404965,872837.9865950355,0.1138641561889201,31699.624784223244,0.3577871802223816,8960.643792201226,9120,0.1815365436021318,209.9752157767561
authority_good_ops,fifo,14,0.35,100.0,False,0,0.0,7665608.000000001,8677890.49176799,-1012282.4917679885,-0.13205508183669037,48283.38543581499,0.021811478204720604,15726.409781145527,15948,0.3186063569924134,1076.6145641850287
authority_good_ops,risk,14,0.35,100.0,False,0,0.0,7665608.000000001,8659339.058504757,-993731.0585047556,-0.12963499548956267,48329.1119569215,0.020885090013745933,15384.372954597813,15948,0.31167692371551486,1030.8880430785232
authority_good_ops,risk,14,0.35,100.0,True,2971,1197770.0,7665608.000000001,7195617.639810445,469990.36018955614,0.061311556785783476,31597.40706494527,0.3598580416340099,14543.6043016592,14831,0.29464352312923825,312.1929350547356
authority_good_ops,fifo,28,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,28,0.0,100.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,28,0.0,100.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,28,0.05,100.0,False,0,0.0,7665608.000000001,7790680.233350426,-125072.23335042503,-0.01631602259734975,49142.49989279089,0.004406404116878259,2118.0,2118,0.04290923824959481,217.50010720911317
authority_good_ops,risk,28,0.05,100.0,False,0,0.0,7665608.000000001,7793004.655276997,-127396.65527699608,-0.016619249937773504,49195.609243457955,0.003330444824595725,2039.0205302396748,2118,0.041309167954612536,164.39075654204223
authority_good_ops,risk,28,0.05,100.0,True,2971,1197770.0,7665608.000000001,6303257.298711042,1362350.701288959,0.17772245871285863,31863.90215680001,0.3544590324797405,2093.6439168000006,2118,0.04241580058346841,45.69784320000005
authority_good_ops,fifo,28,0.1,100.0,False,0,0.0,7665608.000000001,7931593.1,-265985.0999999987,-0.034698500105927496,49026.99999999999,0.00674635332252851,4236.0,4236,0.08581847649918962,333.00000000000193
authority_good_ops,risk,28,0.1,100.0,False,0,0.0,7665608.000000001,7926157.574721629,-260549.57472162787,-0.03398942063325281,49060.131979180485,0.0060751219777049155,4094.9210447319833,4236,0.08296031289975656,299.86802081951373
authority_good_ops,risk,28,0.1,100.0,True,2971,1197770.0,7665608.000000001,6453117.7598886425,1212490.2401113585,0.15817274247670352,31819.80954880001,0.35535231870340334,4183.084492800002,4236,0.0847464443435981,89.79045119999984
authority_good_ops,fifo,28,0.2,100.0,False,0,0.0,7665608.000000001,8166423.103076422,-500815.1030764207,-0.06533273069486735,48539.69992966144,0.01661872103603246,8376.102719999975,8466,0.1696941393841162,820.3000703385808
authority_good_ops,risk,28,0.2,100.0,False,0,0.0,7665608.000000001,8188520.750322013,-522912.75032201223,-0.06821543057276241,48774.20943506473,0.011867718090260713,8185.147000752777,8466,0.1658255064982329,585.7905649352801
authority_good_ops,risk,28,0.2,100.0,True,2971,1197770.0,7665608.000000001,6751376.838495579,914231.1615044223,0.11926401160931034,31731.139895013384,0.357148705530523,8343.47750399998,8466,0.16903317471636914,178.46010498662338
authority_good_ops,fifo,28,0.35,100.0,False,0,0.0,7665608.000000001,8611569.985715395,-945961.9857153939,-0.1234033863609245,48391.8427773952,0.019614206292641836,14617.55736514554,14808,0.2961417618546503,968.1572226048257
authority_good_ops,risk,28,0.35,100.0,False,0,0.0,7665608.000000001,8572269.883793285,-906661.8837932842,-0.11827657816487408,48322.513831216034,0.021018763549107894,14237.113144072324,14808,0.2884342209090827,1037.4861687839975
authority_good_ops,risk,28,0.35,100.0,True,2971,1197770.0,7665608.000000001,7199425.2362977,466182.7637023013,0.06081484517631234,31611.13599861629,0.35957990278330043,14565.94420950116,14808,0.2950961144550478,298.46400138372024
authority_good_ops,fifo,1,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,1,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,1,0.0,200.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,1,0.05,200.0,False,0,0.0,7665608.000000001,7787130.5299996035,-121522.52999960259,-0.015852953868708466,48953.21835157504,0.008241119295481429,2462.6096000000002,2468,0.04989079416531605,406.78164842496625
authority_good_ops,risk,1,0.05,200.0,False,0,0.0,7665608.000000001,7727454.370177397,-61846.37017739564,-0.008068031939201121,48711.195684336155,0.0131443337857343,2168.0757386665646,2468,0.043923738627766704,648.8043156638602
authority_good_ops,risk,1,0.05,200.0,True,2971,1197770.0,7665608.000000001,6280287.398743195,1385320.6012568055,0.1807189463975728,31626.72685856667,0.3592640425736088,2278.489568103885,2468,0.04616064765202361,282.87314143333344
authority_good_ops,fifo,1,0.1,200.0,False,0,0.0,7665608.000000001,7886109.322824632,-220501.3228246309,-0.02876501418082308,48409.64094269661,0.019253627579079967,4907.894458984626,4936,0.09943060087083926,950.3590573034212
authority_good_ops,risk,1,0.1,200.0,False,0,0.0,7665608.000000001,7800886.789903571,-135278.78990356997,-0.01764749644171342,48167.568463833195,0.024157851218938514,4272.845432936993,4936,0.0865649398893232,1192.4315361668291
authority_good_ops,risk,1,0.1,200.0,True,2971,1197770.0,7665608.000000001,6411137.6118629575,1254470.3881370435,0.16364917018154898,31384.75129013952,0.36416630287399676,4524.209820057175,4936,0.09165741126533986,524.8487098604935
authority_good_ops,fifo,1,0.2,200.0,False,0,0.0,7665608.000000001,8110697.069701664,-445089.0697016632,-0.058063113806714764,47549.99525781777,0.036669463982622184,9682.437415500799,9861,0.19615959107578604,1810.004742182163
authority_good_ops,risk,1,0.2,200.0,False,0,0.0,7665608.000000001,7974699.860084668,-309091.86008466687,-0.04032189750436845,47256.4844960462,0.04261579221948542,8476.904237982422,9861,0.17173630952152394,2103.5155039536967
authority_good_ops,risk,1,0.2,200.0,True,2971,1197770.0,7665608.000000001,6706716.667854653,958891.3321453482,0.12509005575883192,31072.838924053707,0.37048543508805293,9111.130439321363,9858,0.1845853006345495,836.7610759463188
authority_good_ops,fifo,1,0.35,200.0,False,0,0.0,7665608.000000001,8555076.585145958,-889468.5851459568,-0.11603366427633095,47093.43686871037,0.04591902616064889,16552.87785913629,17209,0.3353500376648357,2266.5631312895093
authority_good_ops,risk,1,0.35,200.0,False,0,0.0,7665608.000000001,8330820.531349014,-665212.5313490126,-0.086778834940296,46376.390837461346,0.06044589065110726,15047.560457216552,17209,0.3048533317912592,2983.6091625382774
authority_good_ops,risk,1,0.35,200.0,True,2971,1197770.0,7665608.000000001,7041639.158507373,623968.8414926277,0.0813984802630956,30772.446158001036,0.37657118804698064,14198.776935597312,15294,0.2876575554213394,1137.153841998984
authority_good_ops,fifo,7,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,7,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,7,0.0,200.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,7,0.05,200.0,False,0,0.0,7665608.000000001,7780528.992916975,-114920.99291697424,-0.014991764895488294,48954.37986424324,0.008217587839480602,2372.184,2376,0.04805883306320908,405.620135756765
authority_good_ops,risk,7,0.05,200.0,False,0,0.0,7665608.000000001,7748613.963575363,-83005.96357536223,-0.010828360069463795,48852.60027267439,0.010279573081961304,2157.4018830537434,2376,0.04370749357888459,507.3997273256234
authority_good_ops,risk,7,0.05,200.0,True,2971,1197770.0,7665608.000000001,6297700.51014188,1367907.4898581207,0.1784473573209223,31738.35561550734,0.35700251994515114,2279.518440714538,2376,0.046181491910748336,171.24438449266833
authority_good_ops,fifo,7,0.1,200.0,False,0,0.0,7665608.000000001,7892700.816791821,-227092.81679182034,-0.029624893001549298,48536.83466560189,0.016676769335456015,4732.405242984627,4752,0.09587530881249244,823.1653343981308
authority_good_ops,risk,7,0.1,200.0,False,0,0.0,7665608.000000001,7847902.538694146,-182294.53869414516,-0.02378083234808578,48438.15879759573,0.018675875251302067,4339.419699033729,4752,0.08791368920246614,921.8412024042932
authority_good_ops,risk,7,0.1,200.0,True,2971,1197770.0,7665608.000000001,6443500.127037348,1222107.8729626527,0.15942738957727196,31594.648144763203,0.3599139354788654,4521.0836020749475,4752,0.09159407621707755,314.9518552368037
authority_good_ops,fifo,7,0.2,200.0,False,0,0.0,7665608.000000001,8112994.376944323,-447386.37694432214,-0.05836280396079764,47735.78422382791,0.0329055060002449,9328.361159784592,9480,0.1889862471593313,1624.2157761720443
authority_good_ops,risk,7,0.2,200.0,False,0,0.0,7665608.000000001,8051595.130815865,-385987.1308158636,-0.05035310060413519,47717.93757493381,0.03326706695839127,8546.659005715155,9480,0.173149493632803,1642.0624250661488
authority_good_ops,risk,7,0.2,200.0,True,2971,1197770.0,7665608.000000001,6737575.890870776,928032.1091292249,0.12106438382046471,31327.67725515866,0.3653225839716641,8994.901508595065,9480,0.1822305816165937,581.9227448413587
authority_good_ops,fifo,7,0.35,200.0,False,0,0.0,7665608.000000001,8535366.70578864,-869758.7057886394,-0.11346245539670685,47209.712587804264,0.04356335924221506,16049.311212034974,16608,0.3251481201789906,2150.2874121956106
authority_good_ops,risk,7,0.35,200.0,False,0,0.0,7665608.000000001,8428548.018242612,-762940.0182426115,-0.09952765889445579,47001.067742704414,0.04779036177665288,15057.09597067462,16608,0.3050465148029704,2358.9322572954175
authority_good_ops,risk,7,0.35,200.0,True,2971,1197770.0,7665608.000000001,7111683.7140238285,553924.2859761724,0.07226097212069445,31138.306629537543,0.369159103939677,14375.129259421892,15106,0.29123033345668337,771.2933704624828
authority_good_ops,fifo,14,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,14,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,14,0.0,200.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,14,0.05,200.0,False,0,0.0,7665608.000000001,7766130.796888458,-100522.79688845668,-0.013113479959900984,48906.18671531524,0.009193948231052641,2280.0,2280,0.046191247974068074,453.8132846847667
authority_good_ops,risk,14,0.05,200.0,False,0,0.0,7665608.000000001,7746524.360076784,-80916.36007678322,-0.010555765449626855,48869.78925509935,0.009931335998797624,2093.947850131392,2280,0.042421958065870985,490.21074490066275
authority_good_ops,risk,14,0.05,200.0,True,2971,1197770.0,7665608.000000001,6292642.955339393,1372965.0446606083,0.17910712948804688,31747.292654211255,0.3568214616245694,2193.5787485384553,2280,0.044440412247537586,162.30734578874936
authority_good_ops,fifo,14,0.1,200.0,False,0,0.0,7665608.000000001,7894043.788682335,-228435.78868233413,-0.029800087440204886,48635.13918518021,0.014685186685976279,4546.755642984628,4560,0.0921141742906124,724.8608148198059
authority_good_ops,risk,14,0.1,200.0,False,0,0.0,7665608.000000001,7852798.465191923,-187190.46519192215,-0.024419519650877287,48528.30472346136,0.016849580156779533,4218.036555178302,4560,0.08545454933505474,831.6952765386594
authority_good_ops,risk,14,0.1,200.0,True,2971,1197770.0,7665608.000000001,6434235.804874916,1231372.1951250853,0.16063594631046685,31615.35045277645,0.3594945208108499,4354.691727449762,4560,0.08822309010230474,294.24954722355164
authority_good_ops,fifo,14,0.2,200.0,False,0,0.0,7665608.000000001,8085004.506765812,-419396.5067658108,-0.054711447124065136,47724.56429788772,0.033132814062242257,8978.39561738459,9120,0.18189618349644632,1635.4357021122285
authority_good_ops,risk,14,0.2,200.0,False,0,0.0,7665608.000000001,8062994.819255887,-397386.81925588567,-0.05184022183966172,47886.232636763074,0.02985752356638829,8350.171876887665,9120,0.1691687981541261,1473.7673632368965
authority_good_ops,risk,14,0.2,200.0,True,2971,1197770.0,7665608.000000001,6728441.729167059,937166.2708329419,0.12225596075783444,31405.259570098435,0.36375081908228457,8712.46557241024,9120,0.17650862180733873,504.3404299015815
authority_good_ops,fifo,14,0.35,200.0,False,0,0.0,7665608.000000001,8513694.901468307,-848086.9014683058,-0.11063530791925516,47347.57090950495,0.0407704434865285,15474.895189629007,15948,0.31351084257757306,2012.4290904949607
authority_good_ops,risk,14,0.35,200.0,False,0,0.0,7665608.000000001,8431029.219048198,-765421.2190481974,-0.09985133847806948,47205.19398859311,0.04365490298636318,14667.501234929015,15948,0.2971535906590157,2154.8060114067766
authority_good_ops,risk,14,0.35,200.0,True,2971,1197770.0,7665608.000000001,7109390.259175437,556217.7408245644,0.07256015971917222,31217.82724917289,0.36754807031659464,14179.889165051703,14831,0.2872749020472387,691.7727508271294
authority_good_ops,fifo,28,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,28,0.0,200.0,False,0,0.0,7665608.000000001,7665608.000000001,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
authority_good_ops,risk,28,0.0,200.0,True,2971,1197770.0,7665608.000000001,6153330.880000001,1512277.12,0.19728077929369725,31909.600000000006,0.35353322528363035,0.0,0,0.0,0.0
authority_good_ops,fifo,28,0.05,200.0,False,0,0.0,7665608.000000001,7765479.5469903285,-99871.54699032754,-0.013028522589509864,48980.22889240392,0.007693904124718058,2118.0,2118,0.04290923824959481,379.77110759609144
authority_good_ops,risk,28,0.05,200.0,False,0,0.0,7665608.000000001,7756488.629351536,-90880.62935153488,-0.011855632240982693,49002.11578795205,0.0072504905196100694,1952.8006331011038,2118,0.039562411529600966,357.88421204795935
authority_good_ops,risk,28,0.05,200.0,True,2971,1197770.0,7665608.000000001,6288240.4030125085,1377367.5969874924,0.17968145475055497,31786.984236094264,0.3560173371942005,2052.6900152942603,2118,0.04158610241682051,122.61576390574027
authority_good_ops,fifo,28,0.1,200.0,False,0,0.0,7665608.000000001,7886138.835711716,-220530.8357117148,-0.02876886421947415,48734.31317264466,0.012675989208981785,4236.0,4236,0.08581847649918962,625.6868273553546
authority_good_ops,risk,28,0.1,200.0,False,0,0.0,7665608.000000001,7860798.89175699,-195190.89175698906,-0.02546319766898973,48705.2358525756,0.013265075920267443,3958.343518026657,4236,0.08019334517882207,654.7641474244148
authority_good_ops,risk,28,0.1,200.0,True,2971,1197770.0,7665608.000000001,6421762.913345814,1243845.0866541872,0.16226306989011008,31669.052965499708,0.3584065444590821,4077.186504049463,4236,0.08260102317766335,240.54703450030001
authority_good_ops,fifo,28,0.2,200.0,False,0,0.0,7665608.000000001,8090571.3286182685,-424963.32861826755,-0.055437654601992105,48082.24255285427,0.025886496092903697,8311.987468799955,8466,0.16839520803889696,1277.7574471457274
authority_good_ops,risk,28,0.2,200.0,False,0,0.0,7665608.000000001,8069541.809269622,-403933.80926962104,-0.052694294995207294,48159.71367490185,0.024316983895829692,7871.177007431513,8466,0.15946468815704037,1200.2863250981816
authority_good_ops,risk,28,0.2,200.0,True,2971,1197770.0,7665608.000000001,6700291.683805199,965316.3161948016,0.12592821289515477,31494.808452135097,0.36193661968932134,8151.70574918155,8466,0.16514800950529884,414.7915478649152
authority_good_ops,fifo,28,0.35,200.0,False,0,0.0,7665608.000000001,8485105.429368308,-819497.4293683069,-0.10690573133511481,47667.76162989708,0.034283597449410806,14430.693976603761,14808,0.29235603680315564,1692.238370102863
authority_good_ops,risk,28,0.35,200.0,False,0,0.0,7665608.000000001,8391049.681521054,-725441.6815210534,-0.09463589600734258,47427.407850593045,0.039153001406137665,13674.309897652534,14808,0.2770322102441761,1932.592149406876
authority_good_ops,risk,28,0.35,200.0,True,2971,1197770.0,7665608.000000001,7127495.550105806,538112.4498941945,0.07019827388697601,31287.397922205913,0.366138615838616,14277.235370496375,14808,0.2892470699047078,622.2020777941045
moderate_asset,fifo,1,0.0,100.0,False,0,0.0,13465408.0,13465408.0,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
moderate_asset,risk,1,0.0,100.0,False,0,0.0,13465408.0,13465408.0,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
moderate_asset,risk,1,0.0,100.0,True,837,1359350.0,13465408.0,12114067.160000002,1351340.839999998,0.10035647193163386,39423.450000000004,0.2013077390599675,0.0,0,0.0,0.0
moderate_asset,fifo,1,0.05,100.0,False,0,0.0,13465408.0,13638200.638588928,-172792.6385889277,-0.012832335907603222,48862.53899776,0.01007822127714751,2468.0,2468,0.05,497.4610022400086
moderate_asset,risk,1,0.05,100.0,False,0,0.0,13465408.0,13619556.38325759,-154148.38325759023,-0.011447732089335149,48870.41762784451,0.009918605594722277,2301.651635052873,2468,0.04662989536168706,489.5823721555027
moderate_asset,risk,1,0.05,100.0,True,837,1359350.0,13465408.0,12316426.550857544,1148981.449142456,0.08532837988588657,39101.48127454884,0.20783060626926989,2321.53967328498,2468,0.047032813478220824,321.9687254511572
moderate_asset,fifo,1,0.1,100.0,False,0,0.0,13465408.0,13818036.652098043,-352628.6520980429,-0.026187743594404483,48395.33963379048,0.019543362362429543,4926.303999999996,4936,0.09980356564019442,964.6603662095429
moderate_asset,risk,1,0.1,100.0,False,0,0.0,13465408.0,13773465.242094465,-308057.2420944646,-0.022877676049211773,48425.48358408141,0.018932666448917907,4503.946562856449,4936,0.09124689146791834,934.5164159186162
moderate_asset,risk,1,0.1,100.0,True,837,1359350.0,13465408.0,12523504.211754961,941903.7882450391,0.06994988850282435,38814.76968214552,0.21363918796301626,4603.880339725324,4936,0.0932714817610479,608.6803178544981
moderate_asset,fifo,1,0.2,100.0,False,0,0.0,13465408.0,14120008.890229702,-654600.890229702,-0.04861352067681143,47317.9291741558,0.04137096486718401,9693.422492159954,9861,0.19638214125121464,2042.0708258440948
moderate_asset,risk,1,0.2,100.0,False,0,0.0,13465408.0,14093235.055751957,-627827.055751957,-0.04662517881017471,47583.83055852716,0.035983983822383325,8898.928635085875,9861,0.18028623652929243,1776.1694414727838
moderate_asset,risk,1,0.2,100.0,True,837,1359350.0,13465408.0,12945373.940259837,520034.0597401634,0.038620000206467074,38280.61632654015,0.2244607713423795,9144.57445103738,9860,0.1852628535461382,1142.8336734598681
